batch_id,plant_id,line_id,sku_id,production_start,planned_qty_units,actual_qty_units,defect_units,batch_status
B102565,P02,L021,SKU509,2024-02-23 11:59:00,4848,4908,255,Completed
B102566,P04,L008,SKU511,2023-04-28 07:39:00,15862,15221,432,Completed
B102567,P03,L012,SKU501,2025-02-18 10:52:00,4389,4459,33,Completed
B102568,P02,L011,SKU500,2024-04-11 22:27:00,4640,4371,222,Completed
B102569,P04,L007,SKU513,2023-08-08 05:04:00,18784,17479,167,Completed
B102570,P04,L025,SKU514,2023-03-23 06:59:00,5191,5048,61,Scrapped
B102571,P04,L023,SKU502,2024-10-25 19:25:00,18443,18640,1910,Completed
B102572,P03,L008,SKU513,2024-12-31 15:49:00,8266,7862,186,Completed
B102573,P02,L022,SKU513,2025-03-02 07:16:00,16353,16353,585,Reworked
B102574,P04,L023,SKU514,2025-05-24 05:45:00,18909,17716,204,Completed
B102575,P02,L018,SKU503,2025-01-03 04:47:00,4100,4077,93,Completed
B102576,P02,L019,SKU508,2024-12-08 16:26:00,7948,7754,118,Completed
B102577,P02,L030,SKU514,2024-12-31 14:19:00,12336,11565,201,Completed
B102578,P04,L015,SKU513,2025-06-17 19:54:00,17579,17435,599,Completed
B102579,P03,L013,SKU509,2024-02-21 17:22:00,5370,5323,417,Completed
B102580,P02,L018,SKU502,2024-11-13 17:15:00,5361,5208,194,Scrapped
B102581,P02,L027,SKU501,2025-01-07 23:46:00,8630,8134,553,Reworked
B102582,P02,L023,SKU503,2023-04-15 15:40:00,5682,5302,94,Reworked
B102583,P03,L003,SKU500,2024-09-13 15:13:00,6807,6914,65,Completed
B102584,P02,L015,SKU502,2023-11-01 22:47:00,4337,4274,210,Completed
B102585,P03,L024,SKU501,2023-04-30 04:57:00,16920,16935,422,Completed
B102586,P02,L008,SKU511,2023-06-03 07:51:00,16340,16171,1248,Scrapped
B102587,P02,L032,SKU508,2023-04-13 18:22:00,4600,4613,79,Completed
B102588,P04,L026,SKU507,2025-03-18 23:17:00,11661,10917,208,Reworked
B102589,P02,L028,SKU512,2024-11-25 17:31:00,13631,13217,1276,Scrapped
B102590,P01,L003,SKU506,2023-04-02 22:25:00,13295,13118,628,Completed
B102591,P02,L019,SKU506,2024-07-16 22:01:00,19710,18336,2101,Completed
B102592,P03,L017,SKU503,2024-08-17 09:16:00,13542,12661,836,Completed
B102593,P01,L021,SKU506,2024-04-12 10:31:00,14366,14127,230,Completed
B102594,P02,L028,SKU502,2024-06-29 11:57:00,2591,2608,14,Scrapped
B102595,P01,L012,SKU508,2025-03-27 12:51:00,3426,3378,272,Reworked
B102596,P03,L018,SKU514,2024-04-11 23:13:00,13140,12136,576,Reworked
B102597,P03,L022,SKU507,2024-08-16 15:09:00,18341,18653,151,Completed
B102598,P04,L025,SKU504,2024-05-28 23:43:00,9182,8575,483,Scrapped
B102599,P02,L025,SKU510,2023-12-23 12:46:00,13575,12804,679,Reworked
B102600,P04,L011,SKU512,2025-03-12 18:28:00,5781,5882,98,Scrapped
B102601,P01,L032,SKU507,2024-01-08 12:55:00,10213,10183,58,Completed
B102602,P04,L001,SKU503,2024-12-20 22:56:00,15523,15735,1208,Completed
B102603,P03,L016,SKU510,2024-06-28 17:16:00,13874,13883,1348,Scrapped
B102604,P04,L020,SKU502,2024-09-08 11:03:00,4055,3994,122,Completed
B102605,P04,L002,SKU514,2024-11-15 05:56:00,17822,16903,661,Completed
B102606,P03,L015,SKU504,2024-10-24 08:15:00,18688,17803,364,Completed
B102607,P02,L020,SKU505,2024-05-22 22:01:00,10588,10743,628,Completed
B102608,P03,L020,SKU510,2024-07-07 22:28:00,8133,8182,10,Completed
B102609,P04,L004,SKU500,2024-04-02 21:14:00,11563,11053,263,Completed
B102610,P04,L009,SKU503,2023-11-02 05:14:00,16424,15723,909,Scrapped
B102611,P04,L008,SKU501,2024-10-16 05:03:00,10144,9634,273,Scrapped
B102612,P01,L021,SKU505,2025-03-01 23:49:00,2542,2421,183,Completed
B102613,P03,L011,SKU508,2024-09-26 17:42:00,3306,3326,164,Scrapped
B102614,P01,L019,SKU502,2024-11-25 22:51:00,16608,15296,862,Completed
B102615,P03,L024,SKU505,2025-01-17 07:29:00,16167,15578,457,Completed
B102616,P04,L026,SKU511,2023-11-27 14:59:00,15896,16123,1026,Reworked
B102617,P01,L006,SKU514,2023-02-26 07:07:00,4275,4164,94,Completed
B102618,P03,L029,SKU500,2023-10-31 19:32:00,5072,4894,522,Completed
B102619,P04,L006,SKU509,2024-11-10 10:57:00,9102,8658,107,Completed
B102620,P04,L001,SKU500,2025-01-04 03:34:00,6155,5708,792,Reworked
B102621,P02,L002,SKU507,2024-04-07 09:13:00,8962,8446,557,Completed
B102622,P01,L007,SKU513,2024-12-01 17:32:00,12052,11196,104,Completed
B102623,P04,L028,SKU511,2023-03-09 05:22:00,7040,6565,434,Completed
B102624,P04,L007,SKU503,2024-08-02 17:07:00,4222,3953,212,Scrapped
B102625,P03,L023,SKU503,2024-09-03 02:36:00,9245,8784,175,Scrapped
B102626,P04,L014,SKU511,2024-04-02 01:20:00,15006,13822,327,Scrapped
B102627,P01,L002,SKU512,2024-10-06 21:16:00,13124,13321,347,Completed
B102628,P03,L015,SKU504,2024-03-18 07:41:00,7786,7259,172,Completed
B102629,P01,L001,SKU500,2024-04-16 06:20:00,7604,7287,861,Scrapped
B102630,P04,L016,SKU506,2024-06-27 13:40:00,12506,12605,42,Completed
B102631,P03,L018,SKU509,2024-12-15 10:03:00,5105,4751,43,Completed
B102632,P04,L017,SKU506,2023-08-12 20:02:00,17005,16466,180,Completed
B102633,P03,L010,SKU514,2023-09-28 05:21:00,17648,17727,1500,Scrapped
B102634,P01,L025,SKU512,2024-01-12 23:00:00,2457,2397,102,Scrapped
B102635,P01,L020,SKU511,2023-07-01 17:11:00,19474,18325,239,Completed
B102636,P02,L009,SKU500,2023-10-28 19:13:00,2421,2405,73,Completed
B102637,P03,L014,SKU512,2023-11-12 15:51:00,10254,10132,487,Completed
B102638,P01,L004,SKU511,2023-10-10 19:31:00,14011,13397,156,Completed
B102639,P04,L030,SKU505,2024-01-05 01:05:00,7886,7291,351,Reworked
B102640,P01,L025,SKU508,2024-03-30 07:18:00,5665,5216,272,Scrapped
B102641,P02,L010,SKU512,2024-09-18 08:09:00,2854,2861,8,Completed
B102642,P01,L022,SKU513,2023-09-30 15:30:00,15093,14370,817,Scrapped
B102643,P02,L022,SKU508,2025-01-30 23:13:00,2663,2486,176,Scrapped
B102644,P02,L020,SKU500,2024-03-07 11:37:00,10715,10413,524,Scrapped
B102645,P01,L002,SKU509,2024-10-10 19:49:00,9071,9180,102,Reworked
B102646,P03,L029,SKU510,2023-04-14 07:49:00,19418,17881,698,Completed
B102647,P04,L031,SKU500,2023-06-06 14:07:00,18744,17349,211,Scrapped
B102648,P04,L032,SKU512,2024-02-13 04:59:00,16715,16074,681,Reworked
B102649,P02,L032,SKU503,2023-11-26 14:17:00,15152,14964,1571,Scrapped
B102650,P04,L030,SKU513,2024-03-22 12:14:00,11772,11390,263,Completed
B102651,P04,L024,SKU508,2023-05-23 13:44:00,8286,8366,364,Completed
B102652,P04,L002,SKU504,2024-03-02 05:56:00,4999,4621,179,Completed
B102653,P02,L015,SKU500,2024-09-10 01:14:00,19424,18530,407,Completed
B102654,P04,L008,SKU500,2024-10-17 14:37:00,8928,8527,596,Completed
B102655,P03,L008,SKU511,2023-08-12 08:30:00,9717,9270,207,Reworked
B102656,P01,L027,SKU505,2023-11-06 23:41:00,4541,4399,46,Reworked
B102657,P02,L027,SKU512,2024-04-17 20:21:00,6982,6975,173,Completed
B102658,P03,L017,SKU503,2024-04-11 04:19:00,13422,12774,542,Completed
B102659,P01,L024,SKU513,2024-12-13 15:31:00,9674,9620,602,Completed
B102660,P02,L005,SKU514,2023-12-18 06:15:00,12545,11725,1158,Completed
B102661,P04,L008,SKU501,2024-08-26 20:17:00,5807,5668,480,Completed
B102662,P01,L028,SKU509,2025-03-06 09:05:00,3477,3329,11,Completed
B102663,P02,L015,SKU514,2023-09-26 12:52:00,17941,17473,650,Reworked
B102664,P01,L018,SKU504,2025-01-10 16:12:00,9776,9099,255,Completed
B102665,P03,L015,SKU501,2023-10-27 13:55:00,8501,8631,1241,Completed
B102666,P01,L007,SKU513,2023-10-28 22:52:00,7149,7224,222,Completed
B102667,P04,L027,SKU507,2024-08-11 00:40:00,13843,13879,1070,Completed
B102668,P01,L025,SKU500,2024-07-13 14:34:00,12135,12247,839,Reworked
B102669,P04,L022,SKU512,2024-05-09 12:30:00,9002,8413,147,Scrapped
B102670,P04,L012,SKU510,2023-07-28 02:29:00,18756,18200,1103,Completed
B102671,P04,L021,SKU501,2023-03-28 18:05:00,18231,17352,30,Scrapped
B102672,P04,L031,SKU503,2025-03-29 01:12:00,5573,5621,133,Reworked
B102673,P01,L021,SKU500,2025-02-25 14:13:00,13562,12733,300,Completed
B102674,P04,L016,SKU514,2025-03-09 00:05:00,19430,18302,469,Completed
B102675,P03,L009,SKU500,2024-04-06 08:26:00,10788,10665,142,Completed
B102676,P04,L017,SKU511,2025-03-07 02:01:00,2543,2362,34,Completed
B102677,P04,L012,SKU507,2024-03-02 00:35:00,4378,4348,385,Reworked
B102678,P03,L020,SKU508,2023-03-09 22:49:00,14018,13272,541,Scrapped
B102679,P02,L002,SKU512,2023-06-28 14:17:00,18234,17980,51,Completed
B102680,P01,L007,SKU513,2023-09-03 08:12:00,4311,4342,126,Scrapped
B102681,P01,L026,SKU501,2023-12-06 07:03:00,11842,11616,256,Reworked
B102682,P02,L013,SKU500,2025-04-25 03:33:00,10943,10300,420,Completed
B102683,P04,L014,SKU501,2023-10-27 13:01:00,7130,6594,730,Reworked
B102684,P03,L018,SKU510,2024-07-05 08:31:00,13370,12360,163,Scrapped
B102685,P02,L015,SKU508,2023-09-01 15:53:00,17802,16535,84,Completed
B102686,P01,L025,SKU501,2024-08-01 22:42:00,6306,6167,92,Completed
B102687,P03,L008,SKU503,2024-05-25 15:58:00,2979,2844,51,Completed
B102688,P03,L025,SKU508,2023-05-16 09:16:00,8462,7990,22,Reworked
B102689,P04,L007,SKU510,2024-02-21 01:08:00,7653,7208,339,Completed
B102690,P03,L012,SKU505,2023-04-05 20:32:00,15089,15313,243,Completed
B102691,P03,L019,SKU514,2025-03-11 06:40:00,11662,10867,300,Completed
B102692,P04,L029,SKU514,2024-09-25 17:13:00,2322,2207,64,Completed
B102693,P02,L008,SKU511,2025-04-27 05:01:00,8116,7849,958,Completed
B102694,P04,L019,SKU506,2025-02-27 01:25:00,15231,14013,388,Scrapped
B102695,P02,L003,SKU513,2023-07-17 12:37:00,10581,10708,441,Completed
B102696,P01,L003,SKU510,2024-09-28 12:05:00,12131,11280,731,Scrapped
B102697,P02,L025,SKU507,2023-04-01 02:16:00,6757,6677,446,Scrapped
B102698,P01,L024,SKU506,2025-05-14 12:57:00,7748,7615,879,Scrapped
B102699,P01,L013,SKU512,2024-12-07 19:17:00,4341,4344,169,Reworked
B102700,P04,L020,SKU508,2024-09-04 10:23:00,3469,3417,72,Completed
B102701,P04,L013,SKU502,2025-06-14 09:00:00,2663,2654,59,Completed
B102702,P01,L009,SKU514,2025-02-01 05:12:00,13239,12737,561,Scrapped
B102703,P04,L014,SKU501,2025-02-16 05:45:00,4837,4686,76,Completed
B102704,P01,L010,SKU510,2023-04-01 02:44:00,12327,12205,18,Completed
B102705,P02,L027,SKU509,2023-01-22 07:51:00,19153,18709,234,Completed
B102706,P03,L014,SKU508,2025-05-14 23:57:00,14549,14129,895,Completed
B102707,P02,L011,SKU500,2023-08-15 03:17:00,12357,11622,338,Completed
B102708,P03,L018,SKU507,2024-01-19 18:15:00,4103,3880,180,Reworked
B102709,P04,L025,SKU513,2023-02-09 00:11:00,10801,10324,57,Completed
B102710,P01,L009,SKU503,2024-07-14 18:10:00,18041,16614,63,Completed
B102711,P01,L031,SKU510,2025-01-08 16:50:00,8917,8575,100,Completed
B102712,P04,L015,SKU512,2025-01-27 13:42:00,16871,15525,618,Completed
B102713,P03,L022,SKU514,2024-06-07 06:23:00,14751,14404,1041,Completed
B102714,P03,L031,SKU507,2024-08-18 04:38:00,6801,6735,48,Completed
B102715,P02,L014,SKU504,2024-04-07 08:19:00,4542,4433,218,Completed
B102716,P02,L007,SKU510,2024-02-06 12:44:00,2305,2280,112,Scrapped
B102717,P03,L024,SKU507,2024-05-14 00:07:00,6970,6412,631,Completed
B102718,P03,L001,SKU509,2025-04-22 07:19:00,7992,7400,254,Completed
B102719,P01,L015,SKU511,2023-08-16 04:56:00,13806,13665,136,Reworked
B102720,P03,L032,SKU510,2024-02-28 04:08:00,12306,12309,344,Completed
B102721,P03,L014,SKU503,2024-06-25 11:23:00,10623,10535,538,Scrapped
B102722,P01,L022,SKU511,2024-05-28 03:08:00,15012,14806,1477,Completed
B102723,P02,L017,SKU508,2023-01-28 14:24:00,15861,15714,153,Reworked
B102724,P04,L007,SKU513,2023-09-16 14:26:00,14842,14752,1127,Scrapped
B102725,P03,L011,SKU509,2024-08-04 09:51:00,18147,18009,747,Scrapped
B102726,P01,L017,SKU513,2024-09-16 16:28:00,8475,8422,480,Scrapped
B102727,P01,L004,SKU514,2024-10-22 23:46:00,16820,15598,436,Completed
B102728,P03,L014,SKU514,2025-06-11 05:34:00,9573,8867,1718,Scrapped
B102729,P02,L014,SKU511,2024-08-28 17:22:00,5315,5081,104,Completed
B102730,P04,L027,SKU508,2024-06-05 16:48:00,4624,4498,22,Scrapped
B102731,P03,L004,SKU501,2023-10-26 21:44:00,3646,3632,154,Scrapped
B102732,P04,L027,SKU505,2023-11-30 09:03:00,19200,18306,686,Completed
B102733,P01,L014,SKU507,2025-01-13 15:16:00,5049,4783,105,Completed
B102734,P02,L021,SKU511,2024-02-26 20:00:00,17034,17002,342,Reworked
B102735,P01,L018,SKU508,2024-10-05 23:45:00,16103,15216,1065,Completed
B102736,P03,L010,SKU506,2023-04-22 17:05:00,9906,9926,1074,Completed
B102737,P01,L030,SKU502,2023-04-26 11:13:00,18448,17298,224,Scrapped
B102738,P02,L008,SKU510,2023-07-13 22:15:00,18349,17540,293,Completed
B102739,P02,L002,SKU506,2023-06-25 15:06:00,18658,17913,729,Reworked
B102740,P01,L025,SKU500,2024-06-30 06:59:00,10943,10395,517,Scrapped
B102741,P01,L020,SKU504,2024-07-27 09:32:00,7367,6780,589,Scrapped
B102742,P03,L029,SKU513,2024-05-17 02:39:00,2788,2630,34,Scrapped
B102743,P04,L015,SKU501,2023-09-18 11:23:00,17126,16334,700,Completed
B102744,P01,L001,SKU506,2024-06-03 00:05:00,17713,16851,361,Completed
B102745,P02,L001,SKU507,2023-04-18 11:45:00,11652,11635,558,Reworked
B102746,P01,L014,SKU501,2024-03-01 13:14:00,3276,3029,224,Completed
B102747,P04,L008,SKU502,2023-05-20 11:19:00,16810,16119,658,Completed
B102748,P02,L030,SKU514,2023-03-11 01:46:00,7369,6807,38,Completed
B102749,P04,L004,SKU508,2023-05-30 01:19:00,11870,12025,666,Completed
B102750,P01,L029,SKU503,2023-04-11 00:31:00,13870,13856,108,Completed
B102751,P01,L007,SKU502,2024-03-06 00:17:00,4626,4710,75,Scrapped
B102752,P03,L004,SKU506,2024-05-06 05:45:00,3129,3163,227,Completed
B102753,P03,L009,SKU510,2024-06-30 15:31:00,3425,3259,136,Completed
B102754,P04,L005,SKU510,2024-01-31 17:51:00,19263,19054,165,Reworked
B102755,P04,L013,SKU502,2023-06-08 18:17:00,19229,18280,580,Reworked
B102756,P04,L011,SKU510,2023-01-19 19:13:00,9682,9767,252,Completed
B102757,P03,L017,SKU513,2024-10-03 05:55:00,9664,9287,83,Scrapped
B102758,P02,L018,SKU503,2025-06-03 11:23:00,9322,8926,494,Completed
B102759,P02,L001,SKU500,2023-09-10 21:52:00,8309,8403,458,Scrapped
B102760,P01,L004,SKU514,2023-07-04 05:36:00,11788,11831,352,Scrapped
B102761,P02,L006,SKU507,2023-10-08 09:39:00,8413,8553,443,Completed
B102762,P02,L007,SKU511,2023-07-12 22:47:00,13090,12129,620,Reworked
B102763,P01,L003,SKU504,2023-07-21 03:34:00,8820,8329,493,Completed
B102764,P01,L011,SKU504,2024-03-21 01:58:00,13338,12672,596,Completed
B102765,P03,L018,SKU503,2024-12-07 16:27:00,19009,18294,1292,Scrapped
B102766,P02,L010,SKU503,2024-10-03 01:34:00,5704,5517,175,Completed
B102767,P04,L011,SKU507,2025-05-13 19:58:00,3128,2968,1,Completed
B102768,P02,L016,SKU501,2023-11-18 14:54:00,11479,11468,149,Reworked
B102769,P04,L018,SKU512,2024-03-19 05:59:00,4143,3904,178,Completed
B102770,P03,L011,SKU507,2023-12-09 06:40:00,6164,6100,507,Completed
B102771,P01,L008,SKU513,2023-02-07 19:51:00,16213,16296,2197,Completed
B102772,P01,L014,SKU507,2023-12-16 15:28:00,9522,9335,335,Completed
B102773,P03,L001,SKU504,2023-08-23 12:17:00,11889,11358,227,Completed
B102774,P03,L016,SKU507,2024-03-06 20:25:00,15970,14992,94,Completed
B102775,P02,L031,SKU502,2023-05-23 05:53:00,4313,4025,224,Scrapped
B102776,P03,L013,SKU512,2024-10-29 11:42:00,10615,10555,277,Completed
B102777,P04,L004,SKU510,2025-01-28 11:39:00,2620,2533,51,Completed
B102778,P02,L023,SKU502,2025-05-14 17:31:00,10984,10156,277,Completed
B102779,P01,L005,SKU508,2023-03-18 08:50:00,6036,6146,211,Reworked
B102780,P02,L007,SKU508,2023-04-16 20:52:00,18402,18165,645,Completed
B102781,P04,L005,SKU503,2025-05-19 19:53:00,6694,6723,96,Completed
B102782,P04,L029,SKU501,2025-02-02 09:30:00,5603,5400,87,Reworked
B102783,P04,L032,SKU511,2024-06-13 15:53:00,2255,2290,74,Completed
B102784,P04,L019,SKU503,2023-10-17 09:09:00,4399,4134,161,Completed
B102785,P01,L020,SKU507,2024-04-10 23:10:00,5889,5526,237,Completed
B102786,P02,L021,SKU503,2024-04-27 02:04:00,6104,6159,202,Completed
B102787,P01,L020,SKU509,2025-02-01 14:46:00,15289,15429,54,Scrapped
B102788,P01,L018,SKU500,2024-04-21 10:59:00,17975,17433,197,Reworked
B102789,P04,L032,SKU505,2023-01-25 19:01:00,17397,16224,171,Completed
B102790,P04,L024,SKU508,2024-09-21 15:08:00,19214,18263,723,Completed
B102791,P01,L003,SKU506,2024-11-30 10:29:00,18168,18084,3720,Completed
B102792,P03,L013,SKU509,2023-09-26 06:21:00,10198,10244,359,Completed
B102793,P03,L032,SKU502,2023-04-15 22:38:00,9018,8610,394,Completed
B102794,P01,L013,SKU506,2023-05-08 23:42:00,13687,12675,271,Completed
B102795,P04,L007,SKU511,2025-01-26 16:48:00,7749,7644,150,Completed
B102796,P04,L028,SKU505,2024-02-07 18:55:00,12866,12788,80,Reworked
B102797,P03,L020,SKU502,2024-04-21 06:12:00,19997,19245,396,Completed
B102798,P03,L019,SKU512,2025-05-14 13:23:00,5566,5445,485,Completed
B102799,P02,L014,SKU511,2023-02-25 00:23:00,15848,16144,783,Completed
B102800,P04,L004,SKU510,2023-07-05 08:17:00,18838,17792,529,Scrapped
B102801,P02,L013,SKU511,2025-01-19 22:05:00,11672,11407,728,Completed
B102802,P04,L014,SKU511,2024-05-01 03:03:00,8408,8249,54,Scrapped
B102803,P01,L030,SKU511,2023-01-25 13:59:00,6585,6419,96,Reworked
B102804,P01,L010,SKU507,2024-09-24 14:21:00,5023,5057,199,Completed
B102805,P04,L005,SKU500,2023-05-05 12:48:00,7783,7631,301,Completed
B102806,P02,L014,SKU508,2024-12-04 22:19:00,15437,14986,304,Reworked
B102807,P02,L032,SKU504,2024-12-19 01:00:00,11276,10512,1316,Reworked
B102808,P04,L016,SKU511,2025-01-11 23:11:00,5986,5928,174,Completed
B102809,P01,L013,SKU507,2024-02-23 09:12:00,11757,10971,211,Scrapped
B102810,P03,L022,SKU513,2023-08-30 00:59:00,16563,15281,724,Scrapped
B102811,P02,L021,SKU508,2025-03-04 05:59:00,2246,2176,51,Scrapped
B102812,P01,L010,SKU508,2024-05-17 21:21:00,2370,2316,222,Completed
B102813,P04,L031,SKU513,2024-07-25 21:16:00,19269,19652,85,Reworked
B102814,P01,L019,SKU507,2023-05-03 20:49:00,15468,15332,208,Completed
B102815,P01,L002,SKU505,2024-07-15 04:13:00,12360,12420,1227,Completed
B102816,P03,L014,SKU505,2024-06-06 02:00:00,18308,17477,434,Completed
B102817,P04,L030,SKU513,2023-09-21 00:16:00,12604,12237,362,Completed
B102818,P01,L013,SKU511,2024-11-21 04:02:00,11372,11570,350,Reworked
B102819,P03,L019,SKU502,2023-05-01 07:29:00,5806,5583,45,Completed
B102820,P03,L020,SKU507,2024-10-09 10:36:00,16591,16603,200,Scrapped
B102821,P04,L023,SKU505,2025-05-15 01:19:00,15769,15336,460,Completed
B102822,P01,L028,SKU509,2024-05-25 12:44:00,7320,6898,21,Scrapped
B102823,P04,L005,SKU500,2023-04-05 07:37:00,15270,14934,172,Reworked
B102824,P03,L017,SKU510,2024-05-12 23:27:00,15087,14209,958,Completed
B102825,P04,L018,SKU511,2024-04-21 02:37:00,3712,3416,35,Completed
B102826,P02,L005,SKU503,2024-05-11 23:13:00,4887,4611,261,Completed
B102827,P04,L022,SKU502,2023-09-03 07:28:00,12709,11937,222,Completed
B102828,P03,L004,SKU509,2024-07-17 11:27:00,13224,12656,98,Completed
B102829,P01,L015,SKU503,2023-08-26 17:26:00,13847,13969,563,Completed
B102830,P04,L011,SKU514,2024-05-17 01:54:00,8717,8357,342,Completed
B102831,P04,L005,SKU511,2024-06-19 03:03:00,17040,17116,145,Reworked
B102832,P02,L027,SKU514,2024-08-04 06:52:00,10021,9776,456,Reworked
B102833,P03,L008,SKU508,2024-12-19 03:22:00,5709,5256,74,Completed
B102834,P02,L009,SKU514,2025-03-05 06:46:00,4072,3823,127,Completed
B102835,P03,L028,SKU500,2024-11-30 11:04:00,17797,18030,1227,Completed
B102836,P04,L029,SKU504,2024-12-17 06:46:00,14728,14439,410,Reworked
B102837,P04,L002,SKU500,2025-02-20 22:06:00,10306,10439,567,Completed
B102838,P01,L009,SKU510,2023-08-07 05:29:00,5767,5484,25,Completed
B102839,P04,L023,SKU507,2023-09-21 14:41:00,3737,3705,14,Scrapped
B102840,P02,L025,SKU504,2024-04-24 17:58:00,4750,4736,32,Completed
B102841,P03,L032,SKU504,2024-02-24 04:13:00,3901,3969,62,Reworked
B102842,P04,L018,SKU509,2024-09-23 21:54:00,11529,10627,732,Completed
B102843,P02,L001,SKU502,2023-01-09 09:37:00,5560,5644,119,Completed
B102844,P02,L028,SKU507,2023-05-06 02:02:00,4300,4124,94,Completed
B102845,P02,L006,SKU509,2024-11-03 04:07:00,7089,7115,52,Scrapped
B102846,P04,L004,SKU503,2025-01-09 18:28:00,14589,14216,1468,Completed
B102847,P02,L022,SKU503,2023-09-30 02:36:00,10935,10677,181,Completed
B102848,P02,L020,SKU505,2023-10-07 20:16:00,4766,4555,25,Scrapped
B102849,P02,L002,SKU508,2024-05-20 08:15:00,15477,15521,439,Completed
B102850,P01,L006,SKU503,2024-03-05 09:44:00,10812,10232,534,Completed
B102851,P02,L019,SKU505,2023-06-02 08:53:00,5361,5196,211,Completed
B102852,P01,L009,SKU508,2024-03-26 09:56:00,14442,14095,693,Reworked
B102853,P01,L022,SKU502,2025-01-07 11:01:00,19867,19752,472,Completed
B102854,P03,L014,SKU508,2024-10-18 14:08:00,11724,11339,308,Completed
B102855,P01,L019,SKU502,2025-01-05 13:04:00,4907,4848,176,Reworked
B102856,P03,L016,SKU502,2024-08-02 10:30:00,7572,7333,149,Completed
B102857,P04,L012,SKU503,2025-02-28 16:58:00,12788,12608,724,Completed
B102858,P03,L011,SKU504,2023-08-13 20:08:00,19989,19737,207,Reworked
B102859,P02,L023,SKU500,2023-02-11 08:14:00,18720,18550,675,Scrapped
B102860,P01,L017,SKU514,2023-04-13 15:15:00,18797,18840,2077,Reworked
B102861,P04,L020,SKU504,2025-06-12 05:06:00,16985,16544,673,Completed
B102862,P04,L019,SKU512,2024-07-30 11:12:00,12346,11596,577,Completed
B102863,P03,L007,SKU513,2023-08-12 00:02:00,13662,13497,167,Completed
B102864,P01,L030,SKU512,2025-02-07 16:30:00,15210,14110,377,Completed
B102865,P01,L019,SKU512,2023-10-06 11:46:00,14878,14013,84,Completed
B102866,P02,L023,SKU501,2024-06-21 13:13:00,13497,13486,506,Completed
B102867,P01,L029,SKU505,2023-08-13 09:39:00,4415,4253,149,Reworked
B102868,P04,L030,SKU511,2023-03-27 09:36:00,17835,17296,1151,Scrapped
B102869,P01,L022,SKU508,2023-08-29 18:42:00,2173,2213,10,Completed
B102870,P02,L026,SKU500,2023-07-25 08:31:00,9667,9120,195,Completed
B102871,P04,L016,SKU508,2024-05-12 09:29:00,9814,9048,453,Completed
B102872,P04,L024,SKU512,2023-01-19 14:57:00,19928,18555,811,Completed
B102873,P01,L011,SKU512,2023-08-04 19:54:00,3611,3410,107,Completed
B102874,P02,L023,SKU505,2024-05-25 23:50:00,10564,10485,127,Completed
B102875,P03,L003,SKU503,2023-12-21 09:27:00,8439,8418,138,Completed
B102876,P03,L030,SKU504,2024-07-26 08:15:00,3758,3669,202,Completed
B102877,P04,L008,SKU504,2024-08-13 01:06:00,6027,5698,288,Completed
